Revenue,Gross Profit,Short-term debt,Net Income,Total assets,2019 PRICE VAR [%]
31789249,27479000,1100000,253083,23427713,93.75749745
623647000,130330000,0,51623000,784026000,54.09395753
61309000,61309000,105000000,23536000,1944570000,18.35701255
43336000,43336000,154000,12431000,1248398000,27.62404805
45987000,45987000,0,16151000,1256032000,26.42711972
72471000,72471000,0,22579000,1862866000,34.9978188
54576555716,54576555716,7348335745,3087988423,96003183792,-15.88600511
32683000000,1093000000,2440000000,776000000,16381000000,14.5767402
36687000,31807000,0,2629000,565119000,15.85321567
32683000000,1093000000,2440000000,776000000,16381000000,15.17308214
498264000,221947000,1853000,1393000000,1.08781E+11,10.80758368
96273000,96273000,7000000,18020000,1521411000,3.722471342
232825000,139050000,0,32844000,1285549000,15.54731246
498264000,221947000,0,-21548000,4525000,72.9729739
2063000000,793000000,1853000,23653000,2504000000,-76.57185483
498264000,221947000,1853000,4761000000,8.84603E+11,3.786372089
57974000,57974000,0,24997000,1483076000,18.94071149
498264000,221947000,0,-15705865,23041164,-53.21637462
2705235,1634788,0,-321489,10400954,40.71429015
347302000,161110000,96000,-8306000,689687000,10.92184572
42600000,17471000,0,-12813000,41672000,-53.2494753
3580459.77,3580459.77,1012643.678,-43019540.23,108389655.2,-47.2672067
1586222000,376348000,46735000,-162517000,1639782000,-89.62595432
190455000,48308000,2857000,14311000,189598000,57.99363444
12943000000,6064000000,567000000,1719000000,23783000000,-10.80826483
1288683000,189722000,0,78150000,818060000,13.78385624
1665570,127285,0,-10849034,7807253,-88.88888843
109997000,82730000,0,-3633000,1101008000,-14.09973403
53550000,53550000,0,11228000,1689227000,19.54996361
341455000,341455000,0,117196000,134612000,13.33561446
152448000,71778000,0,34255000,231216000,3.284142843
174257000,56506000,0,6517000,101494000,29.72265894
28895000,28895000,0,8834000,818077000,72.85023643
154156000,21219000,6683000,-24407000,150685000,-30.43478081
271623000,201067000,0,50055000,964252000,6.842573691
165284000,58932000,2437000,-7564000,133601000,-53.01204897
51625000,51625000,7308000,11944000,1030493000,7.874712946
1750213000,20999000,883000,2945000,278870000,-2.367751434
33759953,6450442,0,-2192170,17321241,-31.07344397
377753000,113573000,0,71632000,1515931000,28.37350028
419432000,67593000,45728000,-69335000,571119000,-25.86206816
425940000,36248000,24858000,2928000,305798000,-22.90502656
15753000,15753000,0,-21785000,44198000,131.7697175
104361000,13701000,4181000,-34440000,99023000,249.5495554
16131000,14891000,0,1233000,66441000,-8.446871247
498264000,221947000,255032,-13533617,7469395,-20
35400000,-15100000,0,-28600000,163300000,41.15503212
28891825,28891825,27000000,1073514,383277907,4.271083421
21707000,8419000,5678000,-1339000,15601000,-31.53153327
498264000,221947000,1853000,23653000,1369343500,22.8319614
498264000,221947000,0,2814000,18360000,-60.22727319
11523000,4565000,194000,4000,24755000,5.990777486
456855000,277274000,0,8218000,291641000,-17.71756949
32961443,32961443,0,20053269,100092042,-5.084185642
125380000,3065000,12897000,-24146000,99165000,10.66666444
17315000,17315000,12100000,2952000,475104000,69.92188128
148266000,148266000,0,30268000,1695176000,11.32881095
498264000,221947000,0,-10589000,15436000,-24.22907299
32683000000,1093000000,2440000000,776000000,16381000000,12.50103095
67683000,48160000,5287000,-18454000,121182000,16.66666004
20104000,3699000,0,88000,23065000,-18.70503548
371250294.1,137072058.8,17888823.53,22558529.41,842130882.4,2.885941235
470483000,164973000,0,46532000,548341000,16.75375401
323725000,64633000,0,20877000,217984000,-26.94844767
24334331,5178130,857590,-5201021,52514562,-13.67292193
498264000,221947000,0,-7288000,19823000,-2.89854797
36373000,46464000,0,4283000,1287924000,8.937647016
395450000,82021000,10423000,1337000,343609000,74.13213504
104180000,18271000,0,736000,50594000,-52.72727446
118575000,118575000,100492000,28881000,2964358000,7.730773561
45037931.03,19444827.59,5237931.035,-388505.7471,56022988.51,136.8983859
11332000,4309000,2333000,-26992000,17655000,-72.46478772
896000000,262000000,18000000,-20000000,1666000000,16.87345536
32517883,7662252,0,3075797,36819341,-11.90578169
6809000,6090000,1853000,23653000,1369343500,20.51137167
6896000,2008000,0,-35094000,10682000,-24.6700535
29032000,29032000,4000000,6135000,730805000,19.06977634
50450000,50450000,0,12048000,1177833000,15.35404242
163876000,65713000,1497000,-4371000,182272000,52.27271964
50397000,50397000,806000,14949000,1116163000,-20.06369404
101000000,101000000,996000,32569000,2328864000,26.21427536
42351000,36395000,1853000,23653000,1369343500,18.76874874
626969000,117159000,629000,-31168000,383249000,13.66568931
56535000,20064000,0,-28000,51719000,-24.00000095
280309000,76547000,923000,22785000,146864000,25.03036873
146731000,116772000,0,53678000,1396976000,23.01506655
2594941,-19797023,197480,-69963986,298546790,-37.80487867
379268000,123240000,0,10347000,1264894000,63.8992468
662400000,508100000,0,70800000,2819700000,38.60670955
12613000,12408000,1853000,23653000,1369343500,23.1407207
498264000,221947000,1853000,370000000,30833000000,18.50104357
116462000,37163000,0,5547000,115248000,-30.25958786
30438983,23227350,0,6303450,48442258,-3.388436266
14561000,11775000,0,1862000,13484000,-7.346941357
45477926,28636011,0,-19950120,80689350,4.705877865
364012000,74688000,23235000,434213000,1455118000,46.4697748
1000000,1000000,554000,-5569000,14723000,3.999996185
498264000,6800000,539000,-28267000,103939000,-2.16049176
82000000,29000000,6000000,-1000000,51000000,-10.95890411
203204000,168356000,2000000,5761000,51142000,20.16936052
546526000,59431000,3141000,-1845000,253634000,-18.7096797
120173563.2,40300000,9688505.747,-3566666.667,72255172.41,-51.29032132
4278729,4278729,0,193131,13017698,-13.15965461
92602000,40303000,0,2949000,119171000,-16.85144546
80246000,80246000,0,25554000,2182644000,59.12240314
284375000,88818000,8661000,19883000,362285000,29.70918787
29385000,29385000,55000000,7306000,1033951000,14.13742301
16600000,10254000,0,-11409000,11756000,-47.94117849
4864000,4840000,1853000,23653000,1369343500,12.65118678
132437000,26320000,0,5051000,85207000,-18.90244009
39379000,33767000,1853000,23653000,1369343500,15.29139555
23335000,15265000,1045000,-259000,14864000,12.24489821
88645204,15952199,6248162,5299625,90090929,-30.18868086
498264000,221947000,0,-14065000,17026000,-65.06024127
498264000,221947000,124213,-9914141,22049552,-40.22988758
62714000,31973000,0,2088000,89309000,12.90322928
13982177,13982177,0,-21195316,29386000,-0.346022086
136104867,20519064,29584939,10379453,162245911,156.6666501
498264000,221947000,1853000,468000000,47877000000,31.34371193
252845000,229088000,16059000,8121000,256446000,129.5202842
45614535,22901180,0,6080762,49362980,-9.937886037
45034264,29484936,0,14635669,206749686,-30.21419357
1658100000,271500000,17900000,53600000,1208500000,11.31973348
24046354,7431780,283388,-848252,25240106,-52.39999771
105248000,11742000,8026000,-9976000,104584000,6.712174689
106390000,19251000,22007000,-5664000,72511000,-41.64460249
15120000,8821000,0,1912000,10986000,61.76470657
37569862,17201523,9294657,4480618,82004922,-32.97709471
72000,72000,16575000,-48709000,27927000,-19.81982214
301875000,243420000,0,58036000,817066000,-54.92957711
53615000,53615000,0,10242000,1151535000,11.7879857
11713370,11713370,10645,7771785,86014050,16.11888099
64085510,14753458,33133571,-4725090,137767208,6.598978382
8190712,542733,0,-4844021,11039172,-94.14179099
1580000,-1055000,314000,-12372000,190841000,7.954544685
64669000,34407000,49700000,-21955000,585217000,1.69491361
498264000,221947000,0,-27670000,16915000,-93.90070895
13888063,6065314,0,210639,11286060,45.66036816
84969000,84969000,429000,28072000,2200586000,39.63559564
1584614000,474636000,3893000,-32604000,2356059000,-9.70148712
3771133000,325748000,161362000,79819000,1245240000,19.02838723
260926000,48304000,657000,-6501000,96437000,-50.28131428
24338000,14164000,597000,-3099000,37131000,57.95454468
439195000,54443000,0,12283000,307175000,-24.27831528
498264000,221947000,0,-13367000,30141000,-13.55931981
48693000000,28348000000,9138000000,3331000000,1.14047E+11,16.81687604
498264000,221947000,0,-14144049,13337200,13.70967385
580274700,120228400,10835400,5195400,199423700,-6.358228067
32019000,25760000,1853000,23653000,1369343500,29.22768659
83098187,50580191,747335,1963828,75891906,-4.67445315
498264000,221947000,0,-26089000,26319000,-94.77678582
300220000,270619000,0,209736000,285075000,39.09587682
97035000,41449000,436000,-22090000,151659000,-55.41125555
10347000,9660000,1853000,23653000,1369343500,9.577275069
442856000,143843000,0,-42553000,247906000,-85.22058872
678912000,86428000,16996000,31702000,601807000,6.672296889
498264000,-2617014,0,-13658495,12986342,-11.95652308
14873189,4544055,1611154,-2262310,18903943,-47.89916177
29895402.3,10511494.25,0,-10032183.91,79714942.53,11.41303887
33647000,5123000,3955000,-27879000,76312000,41.89188362
63246000,29002000,0,57301000,514095000,19.05100737
66000000,221947000,1853000,-16000000,508000000,28.4328569
83678896,15269677,299588,-1456476,47055177,-9.090907244
498264000,221947000,0,-34497000,122428000,96.25748493
72203000,43486000,426000,-70099000,46422000,-28.88888783
162445000,95032000,4212000,-20070000,75973000,-41.5770603
59593624,35817713,0,-35186926,39041699,-71.05263007
10833000,9315000,0,-1563000,11733000,-44.802868
20784804631,4388422576,6989290883,418958031.8,3483646889,11.9050275
212322988.5,117726436.8,15629885.06,3479310.345,360028735.6,-8.723828747
26859519,14513929,1000000,-844972,78346968,2.564100056
138077000,52179000,55843000,32452000,767830000,24.62811606
498264000,221947000,160000000,207000000,9439000000,29.33342763
4523000,1702000,0,53607000,67525000,90.58553181
498264000,221947000,0,-20729000,23521000,-83.33333374
6583000000,523000000,187000000,-17000000,5307000000,21.66580083
68453000,68453000,0,22289000,1900614000,30.85925495
13836972938,835673806.1,71960781.48,772262083.9,6423429378,-24.91921913
58296000,58296000,6052000,14845000,1636927000,29.62412524
344632,344632,0,-6068154,51196620,-10.63583892
3053000,-89000,189000,-11371000,11408000,138.2352923
13769401,8102106,0,4352331,12544672,10.25693329
197474000,38578000,38305000,-59263000,295936000,-69.37480207
53392000,53392000,19476000,9923000,1795703000,21.39583416
348347000,287322000,0,43231000,1934943000,65.15279751
498264000,221947000,0,-21280891,50663419,-81.3053609
61932000,61932000,0,16356000,1388207000,21.39424032
40865000,40865000,0,14408000,1151478000,-9.850800609
420878000,132231000,10490000,26581000,358797000,9.971132942
80017000,80017000,136500000,16303000,1966457000,35.50525501
530000,103000,216000,-9500000,18637000,-24.00000095
112703000,62703000,0,12053000,162965000,50.43267634
275000000,-18000000,24000000,-12000000,224000000,15.76945147
26398000,12424000,123000,-45929000,68620000,-91.54411806
430797,102462,1193000,-10037142,5831724,57.66423929
48276000,6084000,0,-21069000,73679000,-10.31250491
376977543.3,244764359.9,16444498.27,475106436,3674978235,-4.315186123
5506000000,908000000,1853000,23653000,3201000000,25.95471301
197724000,117553000,574000,1121000,1342401000,-62.60924566
144557000,144557000,0,41036000,3096535000,48.62145405
103350000,25858000,0,-3086000,56807000,0.505050019
46046000,46046000,0,11229000,1091595000,13.37454426
52242000,52242000,0,13782000,1258525000,-1.442302549
498264000,221947000,1853000,343000000,31245000000,20.2901793
16790000,16790000,0,3035000,487959000,4.233442573
23064563,7478870,0,459051,26157827,-47.05882642
2478989362,2478989362,1181382979,-273670212.8,5152925532,-69.8145023
551599000,350247000,0,116758000,11931691000,-3.617037241
141000000,221947000,1853000,103000000,12056000000,22.52580427
498264000,221947000,1853000,23653000,1369343500,24.04608682
95075000,95075000,174000,23881000,2101384000,-2.117886524
836497000,350984000,0,83195000,1856240000,18.46301653
229191000,44287000,10414000,-1551000,69095000,136.3636226
64648000,49033000,0,36562000,467054000,41.24140872
40849000,40849000,14592000,10684000,1158235000,66.08313092
25621000,19430000,1866000,-9017000,31737000,106.1007963
14162000,3510000,5810000,-2610000,10143000,9.87654112
93875000,93875000,167000,20004000,1502988000,18.15293074
42086000,42086000,0,4982000,853903000,32.88589809
47593000,47593000,25000000,14251000,1521027000,46.8477915
228176000,171913000,0,50554000,1527489000,19.6965395
60950000,60950000,0,14213000,1817211000,5.297617587
257678138.2,68942402.73,0,28201994.79,155606074.2,-14.18081699
498264000,221947000,1853000,23653000,2409000000,6.335562269
107257841,107257841,0,65481973,163889852,-59.34782514
156259000,156259000,0,21892000,244268000,-3.884887725
96179000,54619000,1625000,-2962000,164101000,20.50594472
58580000,58580000,0,13382000,1093251000,32.4918243
37976000,37976000,34971000,9325000,974079000,17.13896496
49291000,49291000,0,11638000,986828000,20.00986981
278131709,26602918,2975728,-3241870,161229970,49.25926439
16931506.85,16931506.85,0,-27657534.25,73920547.95,33.33333002
1665925926,851111111.1,95384841.15,-146666666.7,6983703704,75.05401215
120955000,61535000,0,181450000,862380000,42.42857524
15926000,15926000,0,-10876000,49367000,-58.84705003
185553000,52903000,0,-704000,344274000,-20.25060492
498264000,221947000,0,-2601234.815,54761773.33,-15.71428803
498264000,221947000,1853000,758000000,32218000000,30.91138567
71423000,71423000,23500000,21748000,1647724000,0.557013391
137321395,50648982,267000,4598350,109478000,63.38444042
27116400,26480400,0,-8081200,217152200,-50.65789412
5011000,133000,1700000,-11048000,10833000,-43.18181884
498264000,-1000000,4000000,-8000000,11000000,28.4936652
47413987,11222976,1996279,-7319856,44394620,74.46809194
26881000,24777000,0,4187000,25011000,-69.96699555
229000000,221947000,1853000,129000000,1.09241E+11,5.091139254
229000000,221947000,1853000,129000000,1.09241E+11,8.60832786
202287000,90094000,0,-5433000,142348000,-22.13963503
494897,494897,0,-9858972,14374082,-82.73195884
195520000,127673000,2595000,10182000,379005000,-55.33686542
46309000,5414000,19345000,-10992000,47756000,191.1392266
194519345,36288800,9229690,2277109,97146886,26.9957949
498264000,221947000,1853000,251000000,41089000000,37.12924385
58164000,38350000,195644000,28340000,1602871000,32.50182229
498264000,221947000,0,-16466780,8029554,5.105107513
81281000,25593000,5275000,13050000,423422000,21.47639692
369776000,83904000,11504000,-7332000,231468000,-16.66666811
705000,705000,2048000,-36487000,54873000,-6.112475039
498264000,221947000,0,-31547000,30312000,-43.82352701
52969779643,27009451582,4909726224,2681948827,72919560816,11.65886538
21984000,21984000,5000000,4900000,688092000,8.484248787
42998280,8983504,5207131,-16897516,29637450,-50.86956441
19714000,7486000,6526000,1023000,57502000,-0.408162868
3903343,2696529,0,-11692928,5633733,-75.05952234
60854000,33194000,0,-45787000,74468000,-21.91781287
498264000,221947000,0,-5349202.128,5488829.787,-80.77922085
84518,6363,71613,-10382059,27671060,-9.205021714
82438000,4022000,2177000,-13180000,89933000,-82.79569944
120956000,61369000,0,173699000,826149000,37.59035681
80411000,34234000,17784000,14278000,529830000,10.83370555
19726793,3511556,3732989,-3386902,21325474,-13.65853551
26068000,26068000,0,4057000,86315000,141.920374
25271111.11,4641481.482,1840000,1204444.444,80435555.56,-10.76923006
22021512,12167693,1050000,-7061061,41588532,57.17091867
50318000,50318000,12500000,7768000,1160680000,6.903817019
86000,50000,0,-13251000,5140000,-61.03896111
91694000,63237000,3276000,-28975000,129477000,218.3856432
95747000,95747000,0,7856000,582608000,174.6951313
49385388,49385388,12600000,17013878,1455687351,11.85689789
28445025,20236170,0,31127184,90136954,-11.98672841
176223000,110606000,2487000,13493000,179372000,138.5212347
498264000,221947000,0,-13091851.85,32239259.26,51.57895529
242506000,80503000,9000000,1845000,156061000,-1.679494554
62234000,12440000,814000,-1144000,64769000,-31.42857179
8927000,636000,0,238000,106225000,2.749138191
26346000,8116000,996000,-194000,31268000,269.4029616
498264000,221947000,1853000,23653000,3.31697E+11,-3.522162786
498264000,221947000,0,-13948000,11228000,23.69942667
17128000,17115000,1853000,23653000,1369343500,48.88217467
113497000,33117000,1963000,3677000,67265000,-11.83765851
548184000,109770000,2508000,20709000,443524000,-0.886661545
2982000000,1946000000,522000000,89000000,34103000000,89.83419486
14435774.31,19070299.98,222988.5057,-19330132.05,44980459.77,-11.6994012
2085000,1941000,1853000,23653000,1369343500,10.04535349
52000000,19000000,0,6000000,44000000,0
385000000,156000000,1853000,-42000000,323000000,13.04780609
26071000,26071000,4609000,5481000,883736000,36.9831456
19112150,19112150,0,6922934,429135198,7.312897793
4044542,-119648,0,-6868875,11692332,-41.17647224
19742000,13525000,0,3266000,45467000,34.83333588
13568000,6820000,1017000,-7219000,11000000,-87.16666698
2686237,902490,439963,-3421203,21650461,3.333336865
5564185,1754400,0,-1465828,5222582,55.67009752
280000,280000,0,-8622222.222,15806666.67,-66.00000064
27695000,27695000,0,5302000,674897000,19.78879385
37841277,8653169,2683560,-7177883,21267187,-14.61538038
73000,-177000,0,-16640000,8090000,-84.99115087
498264000,221947000,0,-8583000,2545000,110.2631545
9368000,3085000,0,-1770000,31378000,-30.40540824
498264000,221947000,0,66101,70796159,4.330713983
73414000,15510000,0,-13737000,31994000,-26.45502666
64689000,12179000,4406000,-12327000,59637000,133.0935283
40613709,3759761,6740101,-6854420,29793240,-56.29629901
5051000,3093000,0,-7000000,3853000,135.1351227
498264000,221947000,0,-23331648.94,28148138.3,92.93873004
498264000,221947000,0,-54869000,7063000,-16.39698363
496158000,65413000,60952000,2377000,690499000,21.15385427
1015957.447,1015957.447,0,-1747606.383,2114893.617,-82.81250093
1671356,1671356,0,-15191095,9247065,-74.40000057
33303000,33303000,5000000,5354000,693910000,-17.06484603
15177000,4058000,0,-14212000,6323000,72.41014165
50217457,50217457,5000000,11917400,1251878000,15.12237876
43491000,43491000,6000000,7052000,1281301000,27.72310103
1138187,1138187,0,-3611973,4534407,-51.61290168
498264000,221947000,1853000,434000000,25464000000,8.566582761
498189000,-1166000,36203000,-418674000,366941000,-64.02116337
27626338.64,52392764.11,63760926.19,-33990593.34,663588133.1,-24.99999665
119571000,119571000,47562000,33719000,3221521000,43.73778275
357175000,131906000,3503000,66566000,474563000,-37.67406591
54000,54000,0,16085000,61306000,26.08695201
54000000,-3000000,1853000,-22000000,96000000,16.12448803
65057000,24049000,0,5365000,253448000,59.68157976
33409251,11982008,207694,-7865649,40911183,-19.43462781
90000000,31000000,0,-9000000,67000000,-48.97887487
14144000,13608000,0,449000,307695000,-0.865804154
20605000,20605000,3500000,4273000,665025000,18.22033546
287053530,74108933,4726300,-6931225,482985960,-55.81761189
56749000,-431000,4903000,-4516000,35100000,7.103824709
498264000,221947000,0,-31261000,63256000,66.44295323
43235000,42116000,1853000,23653000,1369343500,34.5314085
498264000,221947000,0,-893777.1346,1120549.928,21.5116209
32683000000,1093000000,2440000000,776000000,16381000000,11.42820628
32683000000,957000000,1853000,23653000,16381000000,11.1699488
14402329,13747350,0,-3818737,66845092,24.1111126
486700000,103300000,0,49900000,434600000,-14.88158005
118217000,38271000,0,15325000,166429000,9.527543248
35165816,35165816,0,6673127,958630077,-0.780442035
96112706,20125169,19180200,-17059933,73812692,-15.74074166
1194763,1062256,0,1115060,15602001,-9.602334476
498264000,221947000,0,-16167000,44580000,-38.48039124
77651354,30996784,0,4274547,74228642,30.64666805
6076063.83,5595744.681,0,-4678457.447,9064361.702,24.1289155
498264000,221947000,2213,-13239027,15054082,42.40505942
28156000,13371000,0,-16687000,58915000,22.96295832
13741000,13591000,1853000,23653000,1369343500,14.99551241
98911000,36396000,0,-9227000,232752000,8.108106715
498264000,221947000,214000,-49048000,68562000,-86.77248667
18019429,12662362,964695,4988531,28736611,39.73289158
39911,30520,1908572,-6271723,1553172,-42.25806397
49386000,49386000,0,-2463000,8115629000,-55.7374731
12381741,10751927,0,-3220670,13334227,-20.51281699
59141570,44381896,23216,5718444,61426061,-8.744025302
21580904,2912852,0,-3705967,8491099,-17.88618091
389775000,310457000,786867000,14862000,2485680000,3.058101077
9000000,9000000,1853000,9000000,10000000,-18.34724054
72916000,18399000,0,13842000,55275000,39.21144438
35126000,35126000,0,39307000,417490000,19.56576009
26326000,9730000,0,-453477,39473000,61.36363236
55591102,11428978,21662246,-3585709,38760834,-72.45901682
498264000,221947000,172970,-12536638,31050524,-5.555561075
96789000,28910000,1344000,-17325000,70167000,-14.7286778
163983000,27807000,2200000,-5856000,75703000,-28.67513787
74534000,74534000,35000000,19542000,1807480000,11.83339442
547452,547452,0,-31851573,29586422,216.6089718
37174249,7905759,0,2001185,33246625,-15.49001606
36257000,36257000,40500000,7409000,877291000,15.69616639
1274833282,219612789,729666920,68313421,2753519231,4.678358007
34115000,13371000,1155000,1025000,29707000,-25.40716574
35900000,21360000,0,-19414000,60027000,-53.45454649
250000,250000,0,-12713608,22925965,-44.23076879
65749000,65749000,32000000,22013000,1290893000,12.34418465
458732000,341921000,113777000,-32936000,2679842000,-22.85713782
498264000,221947000,0,-16738815,7827387,11.1111138
11291409,3961808,0,-15544551,14338655,-64.70588429
54056343,9679723,0,657685,13018098,206.8181889
329103030.3,144069697,91331060.61,-10651515.15,1118781818,-36.20689608
10553000000,6618000000,1860000000,614000000,32550000000,8.23880096
1322306658,76931198,1096306,3614610,139954154,-28.25377674
40703000,34779000,121000,8201000,263998000,21.7183596
133236000,30202000,0,1836000,62541000,-24.50450607
127135000,99291000,251754000,3613000,1063436000,-40.13869509
22551339,20374371,7266878,-2913321,37989594,-27.08333295
73278000,67767000,0,53907000,87923000,44.57084065
498264000,221947000,0,-11138312,7074855,-80.34188036
7889201,7889201,0,-3425981,12481470,-94.10898368
30135295,12134587,4835200,4603708,69708205,-64.81481341
194351000,11136000,1853000,23653000,171298000,152.3601906
60667000,9714000,0,6190000,100399000,-6.148742346
224015000,107243000,0,-28501000,147936000,13.17830088
563462000,55703000,12449000,-7396000,159244000,-22.53520725
47016000,17739000,0,6889000,78953000,-2.000001759
6997105.644,6997105.644,29003907.38,944138.9291,92875542.69,-42.34694014
64414910,20420675,6676767,-1602256,42053934,-69.59707042
40681000,15236000,1286000,1760000,31532000,46.51162436
282348000,91331000,31762000,2767000,190007000,-35.32846876
6123510,2310201,0,-9047669,26357808,-50.83333254
-50000000,221947000,1853000,-55000000,477000000,7.611986059
-50000000,221947000,1853000,-55000000,477000000,12.42039289
10627000,9321000,1853000,23653000,1369343500,47.85618641
1689000,806000,1853000,23653000,1369343500,44.28511929
90684000,39638000,54000,-308000,52829000,18.86101928
5909000,5909000,0,344000,137085000,4.482533301
18107000,3412000,2219000,-9111000,18492000,-27.69230522
18117000,5959000,14622000,1057000,211160000,131.7839281
28306696,21772612,1101043,1831173,27392131,67.63565648
33939000,2597000,9274000,-2607000,18160000,59.99999576
786682000,270739000,0,12509000,753273000,-0.890867793
28504000,28504000,0,4211000,898875000,4.326068696
22654255.32,22654255.32,36177659.57,-137721542.6,68064893.62,-3.448272673
148487000,28729000,16037000,82129000,271144000,22.12121166
1579220,227900,0,46013037.78,85075201.48,42.60869736
53996000,6933000,0,-5671000,22306000,50.76923923
46919000,10095000,4017000,-5865000,49021000,-55.71428328
498264000,221947000,2133293.182,-8810181.818,12134146.97,161.9047738
480000,480000,0,51000,70941000,-7.142856274
5111494.253,5111494.253,891954.023,-43935632.18,192919540.2,5.206843926
731511000,412039000,0,117253000,4195780000,3.685949347
498264000,221947000,1853000,23653000,590040000,-10.63151779
175780000,45030000,0,20442000,149527000,-10.2559709
34424737,10402555,4870241,-1444623,66954563,-22.91666648
34219000,34219000,0,8734000,663899000,24.14285569
324893556.7,72526804.12,404087886.6,-168235567,418748969.1,-82.71889462
498264000,221947000,4010000,-125712000,4010000,48.67469722
1747000,295000,0,-20758000,58694000,-30.90909327
448508000,147355000,29497000,12008000,252271000,-62.00000048
33123000,29232000,1853000,23653000,1369343500,15.53935996
498264000,221947000,0,-7566080,5659773,-36.47058686
269546000,164542000,13613000,-12254000,284544000,55.03355221
1652520,1652520,0,-10811423,14280617,42.12766222
498264000,221947000,0,-17253108,20015494,49.33333397
29819088,5067615,1455580,3222032,22075997,-82.22748727
18367,18367,15400000,-1798,57960000,-11.05029728
32275000,32275000,0,9253000,794162000,78.99077197
41000,36000,1999000,-2044000,5698000,64.03941125
38207000,38207000,16704000,11006000,981102000,-0.009013181
39407000,5163000,0,-23777000,83584000,1.592038252
8687000,8687000,7750000,1058000,262726000,13.45775879
48266570.19,7914327.062,16345875.54,-3208683.068,65800578.87,30.55554728
732000000,221947000,1853000,116000000,4196000000,2.81701473
498264000,221947000,1853000,2193000000,1.46069E+11,15.93409607
21351000,10654000,0,-5607000,53904000,270.6896422
45747000,45747000,0,13349000,1237732000,1.901349052
34499503,6568076,2176988,1379320,19227866,-26.11940411
138664272,29750016,22778694,9863492,122640090,-36.77248352
1492988000,333312000,127002000,32365000,1664161000,94.40473778
84728369,42665611,16067488,-9461262,48626315,190.8045928
121157278,9949191,0,3934101,81653307,-16.6140574
10978000,10978000,9929000,135000,328269000,2.235289181
77408000,77408000,121233000,24347000,1621644000,45.83147797
47764000,47764000,15000000,10902000,1034406000,33.02718941
17829518,5636834,3569490,2490268,31196115,108.6917927
106226540.4,45029827.51,21668853.43,-6076256.954,128299447.2,-48.06827752
888670,-86372,5828185,-169997054,62946609,-28.57142992
57239000,57239000,20000000,10667000,1384516000,49.09195089
15521000,13053000,1853000,23653000,1369343500,33.96356079
35708000,35708000,0,2490000,791939000,44.30582534
94996,-32535,3060876,-11051015,14084998,-49.05063384
97000000,221947000,1853000,61000000,611000000,8.681754461
682000,-162000,59000,-484000,7882000,-17.44966368
498264000,221947000,9437000,-23637000,19694000,-62.96296296
140188.1481,-82099.2593,0,-4047312.593,4567393.333,-23.46153529
32863000,-8705000,0,-27976000,107035000,7.441853038
38645025,38645025,105300000,7331879,965137870,19.50633994
347000000,161000000,1853000,-8000000,690000000,14.55041875
3949000,3670000,1853000,23653000,1369343500,24.02868602
498264000,221947000,0,-665385,145899402,3.51484682
7101000,3516000,0,-3193000,61445000,-19.66666381
266391000,94037000,4458000,18409000,394747000,-6.045336413
17354000,6241000,35368000,-3568000,86674000,-68.47133833
13252000,13252000,0,1583000,413046000,12.6488026
6967000,6799000,1853000,23653000,1369343500,24.8694136
498264000,221947000,7147000,-10744000,329494000,-4.166662786
81969000,81969000,107673000,20596000,2266970000,13.30079372
993452,-543270,1831847,-9003901,24602141,-88.07860234
107000000,221947000,1853000,12000000,939000000,15.90049964
498264000,221947000,0,1081279,128492855,5.900001526
2445000,2118000,1853000,23653000,1369343500,14.30714382
34416000,28180000,0,3654000,34492000,221.7364997
2869467149,1710950651,0,112740086.8,5123333864,-8.974005784
42643000,22426000,0,-4515000,99540000,33.02064267
99240000,10257000,17000,-1034000,60950000,-36.65338488
498264000,221947000,600000,1796917,217733435,-41.50943352
92249000,23130000,1902000,-354000,61440000,-32.09876828
-390291,-390291,1853000,-119451413,1480867051,14.05342725
498264000,221947000,1853000,23653000,1369343500,5.42506301
498264000,221947000,1853000,1393000000,1.08781E+11,10.46822149
101510000,101510000,15120000,31590000,2153658000,11.63170075
498264000,221947000,0,23653000,238000,3.252029369
16183921,10044455,0,5066798,125319701,-3.723849035
25290060,7577952,3992731,-5144715,56653676,582.3529445
16866000,16866000,37000000,3568000,421650000,23.65255283
65487296,15596674,57752913,5242917,368396678,-28.71286778
284628000,184375000,0,17550000,125175000,19.73243854
19166000,6742000,0,1550000,18130000,-36.7187484
72598,-359016,0,4121070,33436934,-2.868005414
36511000,36511000,0,8236000,712315000,6.164725907
54590000,54590000,4228000,20615000,109480000,2.880437248
293557000,78194000,25392000,7621000,515499000,-41.57689554
1991000000,360000000,1369000000,5000000,1662000000,123.4042644
31090000,23303000,0,13010000,266749000,25.21208016
300671000,91806000,1434000,21490000,315407000,7.736999362
2356660,1442391,0,-251336,7822771,-24.99999814
10443000,10443000,4000000,770000,297762000,12.9568092
52459000,52459000,28231000,10714000,1481682000,21.43349051
356858000,85208000,0,8636000,203057000,-12.67327365
18617000,16945000,1853000,23653000,1369343500,29.701655
498264000,221947000,0,23653000,53356883,5.544213535
3114902653,491312040.8,178203724.5,171508826.5,2697224184,29.87107963
498264000,221947000,1853000,370000000,30833000000,16.62538002
10986297,5193905,1344351,-2321671,32730832,-26.84658916
51163691,19901229,0,893296,150283193,0.931232909
61023000,4061000,4293000,-349000,22480000,0
21896000,11699000,0,-12189000,48442000,-45.05494664
